item,itemLabel,valuesLabel,authorLabel,publishedInLabel,pp
http://www.wikidata.org/entity/Q51916035,Ortografía española I: letras y acentos,libro,María Teresa Cáceres Lorenzo,,
http://www.wikidata.org/entity/Q51916595,El español del siglo XVI a través de un texto erudito canario,libro,María Teresa Cáceres Lorenzo,,
http://www.wikidata.org/entity/Q53733733,Expresiones adverbiales en el español de Canarias,libro,María Teresa Cáceres Lorenzo,,
http://www.wikidata.org/entity/Q53734591,Los nombres de las plantas canarias,libro,María Teresa Cáceres Lorenzo,,
http://www.wikidata.org/entity/Q53734930,"Estudio del lenguaje tradicional del romancero isleño. Canarias, Cuba y Puerto Rico",libro,María Teresa Cáceres Lorenzo,,
http://www.wikidata.org/entity/Q53735074,La conjugación verbal,libro,María Teresa Cáceres Lorenzo,,
http://www.wikidata.org/entity/Q53735683,Claves para comprender las crónicas de Indias,libro,María Teresa Cáceres Lorenzo,,
http://www.wikidata.org/entity/Q53735968,El léxico cotidiano en América a través de las Relaciones Geográficas de Indias,libro,María Teresa Cáceres Lorenzo,,
http://www.wikidata.org/entity/Q53736166,La incorporación del indigenismo léxico en los contextos comunicativos canario y americano (1492-1550),libro,María Teresa Cáceres Lorenzo,,
http://www.wikidata.org/entity/Q51846138,Historia de la incorporación de cultivos africanos en Canarias durante los siglos XV al XVIII,artículo científico,María Teresa Cáceres Lorenzo,Revista de Historia Canaria,34
http://www.wikidata.org/entity/Q51846160,"La puntuación en los textos españoles del siglo XVII: ""Arte para fabricar, fortificar, y apareiar naos de gverra y merchante"" de Tomé Cano",artículo científico,María Teresa Cáceres Lorenzo,Revue de Linguistique Romane,15
http://www.wikidata.org/entity/Q51846176,"Notas históricas y estudio de algunas plantas mesoamericanas en Canarias: piteras, tuneras y estramonios",artículo científico,María Teresa Cáceres Lorenzo,Vegueta,9
http://www.wikidata.org/entity/Q51846200,Nuevas propuestas didácticas para la enseñanza del romancero tradicional en Canarias,artículo científico,María Teresa Cáceres Lorenzo,El Guiniguada,19
http://www.wikidata.org/entity/Q51846246,Usos gráficos de un secretario eclesiástico canario del Setecientos,artículo científico,María Teresa Cáceres Lorenzo,Revista de Filología de la Universidad de La Laguna,11
http://www.wikidata.org/entity/Q51846254,Datos de la estructura formulística de los romances tradicionales modernos,artículo científico,María Teresa Cáceres Lorenzo,Lexis,17
http://www.wikidata.org/entity/Q51846270,Datos históricos de la presencia de fitónimos relacionados con el género 'Quercus L.' en Canarias,artículo científico,María Teresa Cáceres Lorenzo,Vegueta,7
http://www.wikidata.org/entity/Q51846300,Lenguas en contacto. El elemento prehispano en el léxico del español hablado en Canarias durante el periodo áureo,artículo científico,María Teresa Cáceres Lorenzo,Bulletin of Hispanic Studies,8
http://www.wikidata.org/entity/Q51847254,El uso verbal en las fórmulas del romancero de tradición oral: el ejemplo de Gran Canaria: parte II,artículo científico,María Teresa Cáceres Lorenzo,La corónica,2
http://www.wikidata.org/entity/Q51859450,El uso verbal en las fórmulas del romancero de tradición oral: el ejemplo de Gran Canaria,artículo científico,María Teresa Cáceres Lorenzo,La corónica,13
http://www.wikidata.org/entity/Q51859629,Algunas características peculiares en la toponimia de Lanzarote y Fuerteventura,artículo científico,María Teresa Cáceres Lorenzo,Tebeto,11
http://www.wikidata.org/entity/Q51860019,Canarismos de algunos textos históricos,artículo científico,María Teresa Cáceres Lorenzo,El Museo Canario,14
http://www.wikidata.org/entity/Q51860238,Un ejemplo de palabras: algunos nombres de plantas canarias. I. Coincidencias léxicas y diminutivos,artículo científico,María Teresa Cáceres Lorenzo,Revista de Filología de la Universidad de La Laguna,15
http://www.wikidata.org/entity/Q51860491,La pervivencia del Romancero y su posible uso didáctico,artículo científico,María Teresa Cáceres Lorenzo,El Guiniguada,5
http://www.wikidata.org/entity/Q51860822,Introducción al estudio de la fitonimia canaria,artículo científico,María Teresa Cáceres Lorenzo,Revista de Filología de la Universidad de La Laguna,19
http://www.wikidata.org/entity/Q51861021,Algunas consideraciones sobre la presencia de catalanismos en el español de Canarias,artículo científico,María Teresa Cáceres Lorenzo,"Anuari de filologia. Secció F, Estudios de lengua y literatura españolas",19
http://www.wikidata.org/entity/Q53989250,“The reader is desired to observe…”: Metacomments in the prefaces to English school grammars of the eighteenth century,artículo científico,María Victoria Domínguez Rodríguez,Journal of Historical Pragmatics,23
http://www.wikidata.org/entity/Q51879667,Hard-word dictionaries in 17th-century England: analysing prefaces and entries,libro,María Victoria Domínguez Rodríguez,,
http://www.wikidata.org/entity/Q51879292,Author(itie)s and Sources in the Prefatory Matter to Eighteenth-Century English Grammars for Children,artículo científico,María Victoria Domínguez Rodríguez,Atlantis,20
http://www.wikidata.org/entity/Q51879306,La influencia de Descartes en el desarrollo del método anatomoclínico,artículo científico,María Victoria Domínguez Rodríguez,Neurología,3
http://www.wikidata.org/entity/Q51879321,"Constructing anatomical terminology in Middle English: the case of British Library, MS Sloane 3486 (ff. 140v-147v)",artículo científico,María Victoria Domínguez Rodríguez,Selim,27
http://www.wikidata.org/entity/Q51879343,A middle English text revised by a renaissance reader: John Wotton's annotations to British Library MS Sloane 249 (ff. 180v-205v),artículo científico,María Victoria Domínguez Rodríguez,International Journal of English Studies,25
http://www.wikidata.org/entity/Q51879630,"Glosas numéricas en el MS Sloane 3486, ff. 140v-147v: formas y funciones",artículo científico,María Victoria Domínguez Rodríguez,Boletín Millares Carlo,23
http://www.wikidata.org/entity/Q51879644,"Sixteenth-century glosses to a fifteenth-century gynaecological treatise (BL, MS Sloane 249, ff. 180v-205v): a scientifically biased revision",artículo científico,María Victoria Domínguez Rodríguez,Bells chiming from the past. Cultural and linguistica studies on Early English,13
http://www.wikidata.org/entity/Q51721764,"Puerto, empresas y ciudad: una aproximación histórica al caso de Las Palmas de Gran Canaria",artículo científico,Miguel Suárez Bosa,Revista de Historia Industrial,23
http://www.wikidata.org/entity/Q51751680,"Modernización de las infraestructuras y administración portuaria en África Occidental: Canarias, Casablanca y Dakar",artículo científico,Miguel Suárez Bosa,"La gobernanza de los puertos atlánticos, siglos XIV-XX: políticas y estructuras portuarias",23
http://www.wikidata.org/entity/Q52525856,Auge y crisis de los productos de exportación en el primer tercio del siglo XX en Canarias,artículo científico,Miguel Suárez Bosa,Boletín Millares Carlo,17
http://www.wikidata.org/entity/Q52673166,Los mapas conceptuales en la enseñanza de la historia económica,ponencia,Miguel Suárez Bosa,Historia económica y experiencia didáctica: un encuentro en Jaén,9
http://www.wikidata.org/entity/Q55342070,"El agua en un mundo globalizado. Infraestructuras, culturas y gestión: Presentación",artículo científico,Miguel Suárez Bosa,Vegueta,16
http://www.wikidata.org/entity/Q55342127,El ahorro popular en Canarias. Primera etapa y crisis del Monte de Piedad y la Caja de Ahorros de Las Palmas (1914-1939),artículo científico,Miguel Suárez Bosa,Vegueta,21
http://www.wikidata.org/entity/Q55342175,Cambios en la organización de la actividad en el Puerto de Las Palmas (Gran Canaria): una visión histórica,artículo científico,Miguel Suárez Bosa,TST,23
http://www.wikidata.org/entity/Q55343400,"Economía e instituciones en Canarias: la Cámara de Comercio, Industria y Navegación de Las Palmas",artículo científico,Miguel Suárez Bosa,Anuario de Estudios Atlánticos,25
http://www.wikidata.org/entity/Q55343466,Evolución del cultivo del tomate en Canarias desde la incorporación a la Unión Europea (1986-2001),artículo científico,Miguel Suárez Bosa,Revista española de estudios agrosociales y pesqueros,20
http://www.wikidata.org/entity/Q55343681,"Historia oral e historia económica, colaboración desde la interdisciplinariedad",artículo científico,Miguel Suárez Bosa,Vegueta,13
http://www.wikidata.org/entity/Q55343826,"Las Islas Canarias en la ruta del carbón del Atlántico, entre el final del siglo XIX y principios del XX: las estrategias empresariales",ponencia,Miguel Suárez Bosa,XIV Coloquio de Historia Canario-Americana,25
http://www.wikidata.org/entity/Q55343966,Mercado de trabajo atlántico: interrelación de las culturas del trabajo entre Canarias y el Caribe,artículo científico,Miguel Suárez Bosa,Revista Brasileira do Caribe,18
http://www.wikidata.org/entity/Q55344532,El mundo del trabajo: viejos y nuevos paradigmas,artículo científico,Miguel Suárez Bosa,Vegueta,12
http://www.wikidata.org/entity/Q55344950,La organización del trabajo portuario: el caso de La Luz y de Las Palmas (1891-1980),ponencia,Miguel Suárez Bosa,Mercados y organización del trabajo en España: siglos XIX y XX,12
http://www.wikidata.org/entity/Q55345222,La represión franquista en la enseñanza en la provincia de Las Palmas,artículo científico,Miguel Suárez Bosa,El Guiniguada,19
http://www.wikidata.org/entity/Q55345294,Los sindicatos agrícolas en Canarias en el primer tercio del siglo XX,artículo científico,Miguel Suárez Bosa,Agricultura y sociedad,25
http://www.wikidata.org/entity/Q55345437,The role of the Canary Islands in the Atlantic coal rute from the end of the Nineteenth Century to the beginning of the Twentieth Century: corporate strategies,artículo científico,Miguel Suárez Bosa,International Journal of Maritime History,30
http://www.wikidata.org/entity/Q55686712,Huelgas campesinas y ocupaciones de tierras en Gran Canaria durante el Frente Popular,ponencia,Miguel Suárez Bosa,V Coloquio de Historia Canario-Americana,22
http://www.wikidata.org/entity/Q55686790,La Transición en Canarias: dificultades de una economía abierta,ponencia,Miguel Suárez Bosa,Historia de la transición y consolidación democrática en España (1975-1986),20
http://www.wikidata.org/entity/Q55686889,Economía marginal en el Puerto de La Luz durante la etapa franquista: los Cambulloneros,ponencia,Miguel Suárez Bosa,XI Coloquio de Historia Canario-Americana,28
http://www.wikidata.org/entity/Q55686926,Las organizaciones agrarias en Canarias: los sindicatos agrícolas,capítulo,Miguel Suárez Bosa,Homenaje a Celso Martín de Guzmán (1946-1994),23
http://www.wikidata.org/entity/Q55709489,Empresas extranjeras en Canarias: David J. Leacock,ponencia,Miguel Suárez Bosa,XIII Coloquio de Historia Canario-Americana. VIII Congreso Internacional de Historia de América (AEA),22
http://www.wikidata.org/entity/Q55709523,El tráfico de mercancías por el puerto de la Luz y de Las Palmas,ponencia,Miguel Suárez Bosa,XIII Coloquio de Historia Canario-Americana. VIII Congreso Internacional de Historia de América (AEA),17
http://www.wikidata.org/entity/Q55709550,Puertos francos y empresa en Canarias,ponencia,Miguel Suárez Bosa,XV Coloquio de Historia Canario-Americana,18
http://www.wikidata.org/entity/Q55709624,Grupo de Investigación sobre el atlántico (GISMA),capítulo,Miguel Suárez Bosa,"Canarias y el contexto Atlántico. Visiones históricas, sociales y culturales: proyecto estructurante de humanidades. Humanidades investiga, diagnósticos y retos para el futuro",12
http://www.wikidata.org/entity/Q55709675,Cultura obrera en el barrio portuario de La Isleta (Las Palmas de Gran Canaria),capítulo,Miguel Suárez Bosa,Fronteras de agua: las ciudades portuarias y su universo cultural (siglos XIV-XXI),15
http://www.wikidata.org/entity/Q55709722,"Movimiento obrero, resistencia y represión en la provincia de Las Palmas (1931-1939)",artículo científico,Miguel Suárez Bosa,Estudios de historia social,115
http://www.wikidata.org/entity/Q55719654,Empresas Extranjeras en Canarias: David J. Leacock,artículo científico,Miguel Suárez Bosa,Parabiblos,20
http://www.wikidata.org/entity/Q55719672,La sociabilidad en Canarias en el primer tercio del siglo XX: auge del asociacionismo popular,artículo científico,Miguel Suárez Bosa,El Museo Canario,55
